age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",12,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",12,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",25,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",98,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",42,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",22,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",25,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",68,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",38,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",64,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",43,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",32,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",65,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",25,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",15,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",48,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",48,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",32,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",48,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",99,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",55,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",55,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",70,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",46,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[17, 29[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",32,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",32,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",70,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",45,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",46,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",35,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",27,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",48,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",18,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",17,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,>50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",38,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",37,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",39,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",16,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",12,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",30,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",20,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",55,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",50,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",60,Very High,<=50K
"[29, 41[",Private,"{HS-grad, Assoc-voc, Assoc-acdm, Some-college}",*,*,*,"{Female, Male}",40,Very High,<=50K
