age,workclass,education,marital-status,occupation,race,gender,hours-per-week,native-country,income
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,35,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,70,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,54,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,80,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,43,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,43,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,18,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,35,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,47,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,65,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,70,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[29, 41[",*,"{Bachelors, Masters}",*,*,*,Male,65,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,35,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,35,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,35,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,37,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,36,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,52,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,44,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,70,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,46,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,75,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,20,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,35,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,72,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,75,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,65,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,70,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,70,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,20,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,70,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,8,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,44,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[41, 53[",*,"{Bachelors, Masters}",*,*,*,Male,60,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,20,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,38,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,30,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,32,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,80,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,50,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,44,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,48,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,55,Very High,<=50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,45,Very High,>50K
"[53, 65[",*,"{Bachelors, Masters}",*,*,*,Male,40,Very High,<=50K
